         N ,Unnamed: 1,Unnamed: 2
0.01105263,1451.728,8.78457e-07
0.01144737,1425.058,8.78076e-07
0.01164474,1413.073,8.77898e-07
0.01174342,1407.824,8.77819e-07
0.01184211,1403.418,8.7775e-07
0.01194079,1400.369,8.77694e-07
0.01203947,1399.499,8.77652e-07
0.01223684,1397.56,8.77601e-07
0.01243421,1395.43,8.77581e-07
0.01263158,1393.156,8.77579e-07
0.01302632,1388.284,8.77609e-07
0.01342105,1383.209,8.77649e-07
0.01421053,1372.823,8.77712e-07
0.015,1362.517,8.77737e-07
0.01578947,1352.469,8.77725e-07
0.01657895,1342.718,8.77681e-07
0.01736842,1333.236,8.77608e-07
0.01894737,1314.97,8.77364e-07
0.02052632,1296.794,8.7702e-07
0.02210526,1278.035,8.76558e-07
0.02368421,1258.161,8.75948e-07
0.02526316,1236.759,8.75149e-07
0.02684211,1213.74,8.74127e-07
0.02842105,1190.057,8.72905e-07
0.03,1170.131,8.71748e-07
0.0315,1170.131,0.0
       NO2 ,,
0,300.0,0.0
4.934e-05,331.475,2.09e-10
9.868e-05,360.18,2.66e-10
0.00014803,386.423,3.33e-10
0.00019737,410.492,4.14e-10
0.00029605,452.851,6.18e-10
0.00039474,489.558,8.94e-10
0.00049342,522.005,1.268e-09
0.00059211,551.304,1.769e-09
0.00078947,602.922,3.225e-09
0.00098684,650.452,5.537e-09
0.00118421,696.852,9.081e-09
0.00138158,744.143,1.4292e-08
0.00157895,793.839,2.153e-08
0.00177632,847.271,3.0805e-08
0.00197368,905.918,4.1273e-08
0.00207237,938.122,4.6172e-08
0.00217105,972.838,5.0231e-08
0.00226974,1010.665,5.2747e-08
0.00236842,1052.37,5.2913e-08
0.00246711,1098.883,4.9951e-08
0.00251645,1124.353,4.7046e-08
0.00256579,1151.444,4.3202e-08
0.00259046,1165.621,4.0951e-08
0.00261513,1180.223,3.8509e-08
0.0026398,1195.238,3.5909e-08
0.00266447,1210.645,3.3191e-08
0.00268914,1226.408,3.0396e-08
0.00271382,1242.475,2.7573e-08
0.00272615,1250.597,2.6165e-08
0.00273849,1258.767,2.4769e-08
0.00276316,1275.212,2.2041e-08
0.00277549,1283.441,2.0717e-08
0.00278783,1291.658,1.943e-08
0.00280016,1299.843,1.8183e-08
0.0028125,1307.973,1.6981e-08
0.00282484,1316.027,1.5829e-08
0.00283717,1323.979,1.4728e-08
0.00284951,1331.803,1.3682e-08
0.00286184,1339.473,1.2692e-08
0.00287418,1346.961,1.1759e-08
0.00288651,1354.239,1.0882e-08
0.00289885,1361.279,1.0062e-08
0.00291118,1368.053,9.297e-09
0.00292352,1374.537,8.585e-09
0.00293586,1380.708,7.925e-09
0.00294819,1386.544,7.316e-09
0.00296053,1392.03,6.753e-09
0.00297286,1397.153,6.236e-09
0.0029852,1401.905,5.762e-09
0.00299753,1406.283,5.329e-09
0.00300987,1410.288,4.934e-09
0.0030222,1413.928,4.575e-09
0.00303454,1417.214,4.251e-09
0.00304687,1420.161,3.959e-09
0.00305921,1422.787,3.698e-09
0.00307155,1425.113,3.465e-09
0.00308388,1427.161,3.259e-09
0.00309622,1428.956,3.077e-09
0.00310855,1430.521,2.919e-09
0.00312089,1431.879,2.782e-09
0.00313322,1433.054,2.664e-09
0.00314556,1434.067,2.564e-09
0.00315789,1434.937,2.48e-09
0.00317023,1435.683,2.41e-09
0.00318257,1436.321,2.353e-09
0.0031949,1436.867,2.308e-09
0.00320724,1437.334,2.273e-09
0.00321957,1437.732,2.247e-09
0.00323191,1438.073,2.228e-09
0.00324424,1438.364,2.217e-09
0.00325658,1438.614,2.212e-09
0.00326891,1438.828,2.212e-09
0.00328125,1439.013,2.217e-09
0.00329359,1439.172,2.227e-09
0.00330592,1439.311,2.24e-09
0.00331826,1439.432,2.256e-09
0.00333059,1439.538,2.275e-09
0.00334293,1439.633,2.297e-09
0.00335526,1439.717,2.321e-09
0.00337993,1439.861,2.375e-09
0.00340461,1439.984,2.436e-09
0.00342928,1440.095,2.502e-09
0.00345395,1440.2,2.573e-09
0.00347862,1440.306,2.648e-09
0.00350329,1440.415,2.726e-09
0.00352796,1440.532,2.807e-09
0.00355263,1440.661,2.89e-09
0.00360197,1440.959,3.064e-09
0.00365132,1441.329,3.244e-09
0.00370066,1441.784,3.43e-09
0.00375,1442.333,3.619e-09
0.00384868,1443.738,4.003e-09
0.00394737,1445.56,4.385e-09
0.00404605,1447.802,4.759e-09
0.00414474,1450.445,5.113e-09
0.00434211,1456.863,5.727e-09
0.00453947,1464.473,6.206e-09
0.00473684,1473.066,6.534e-09
0.00493421,1482.46,6.71e-09
0.00513158,1492.504,6.749e-09
0.00532895,1503.06,6.668e-09
0.00552632,1514.004,6.494e-09
0.00572368,1525.209,6.251e-09
0.00592105,1536.548,5.962e-09
0.00631579,1559.199,5.323e-09
0.00671053,1580.763,4.709e-09
0.00710526,1600.078,4.186e-09
0.0075,1615.878,3.785e-09
0.00789474,1626.774,3.51e-09
0.00868421,1629.136,3.324e-09
0.00907895,1617.823,3.393e-09
0.00947368,1595.482,3.621e-09
0.00957237,1588.139,3.708e-09
0.00967105,1579.967,3.811e-09
0.00986842,1561.245,4.069e-09
0.00996711,1551.067,4.221e-09
0.01006579,1540.528,4.391e-09
0.01016447,1529.99,4.575e-09
0.01026316,1519.68,4.774e-09
0.01046053,1500.157,5.207e-09
0.01065789,1482.35,5.669e-09
0.01105263,1451.728,6.646e-09
0.01144737,1425.058,7.624e-09
0.01164474,1413.073,8.074e-09
0.01174342,1407.824,8.276e-09
0.01184211,1403.418,8.459e-09
0.01194079,1400.369,8.617e-09
0.01203947,1399.499,8.751e-09
0.01223684,1397.56,8.952e-09
0.01243421,1395.43,9.092e-09
0.01263158,1393.156,9.193e-09
0.01302632,1388.284,9.313e-09
0.01342105,1383.209,9.391e-09
0.01421053,1372.823,9.51e-09
0.015,1362.517,9.637e-09
0.01578947,1352.469,9.785e-09
0.01657895,1342.718,9.956e-09
0.01736842,1333.236,1.0152e-08
0.01894737,1314.97,1.0643e-08
0.02052632,1296.794,1.1251e-08
0.02210526,1278.035,1.2014e-08
0.02368421,1258.161,1.2987e-08
0.02526316,1236.759,1.4236e-08
0.02684211,1213.74,1.5822e-08
0.02842105,1190.057,1.7727e-08
0.03,1170.131,1.9563e-08
0.0315,1170.131,0.0
       N2O ,,
0,300.0,0.0
4.934e-05,331.475,6.7e-11
9.868e-05,360.18,8.7e-11
0.00014803,386.423,1.12e-10
0.00019737,410.492,1.42e-10
0.00029605,452.851,2.21e-10
0.00039474,489.558,3.33e-10
0.00049342,522.005,4.91e-10
0.00059211,551.304,7.11e-10
0.00078947,602.922,1.39e-09
0.00098684,650.452,2.554e-09
0.00118421,696.852,4.517e-09
0.00138158,744.143,7.765e-09
0.00157895,793.839,1.304e-08
0.00177632,847.271,2.1454e-08
0.00197368,905.918,3.4619e-08
0.00207237,938.122,4.404e-08
0.00217105,972.838,5.598e-08
0.00226974,1010.665,7.1008e-08
0.00236842,1052.37,8.9779e-08
0.00246711,1098.883,1.13031e-07
0.00251645,1124.353,1.26823e-07
0.00256579,1151.444,1.42181e-07
0.00259046,1165.621,1.50552e-07
0.00261513,1180.223,1.59385e-07
0.0026398,1195.238,1.68698e-07
0.00266447,1210.645,1.78509e-07
0.00268914,1226.408,1.88837e-07
0.00271382,1242.475,1.99701e-07
0.00272615,1250.597,2.0536e-07
0.00273849,1258.767,2.11164e-07
0.00276316,1275.212,2.23171e-07
0.00277549,1283.441,2.29418e-07
0.00278783,1291.658,2.3582e-07
0.00280016,1299.843,2.42378e-07
0.0028125,1307.973,2.49097e-07
0.00282484,1316.027,2.55978e-07
0.00283717,1323.979,2.63024e-07
0.00284951,1331.803,2.70237e-07
0.00286184,1339.473,2.7762e-07
0.00287418,1346.961,2.85175e-07
0.00288651,1354.239,2.92904e-07
0.00289885,1361.279,3.00809e-07
0.00291118,1368.053,3.08889e-07
0.00292352,1374.537,3.17146e-07
0.00293586,1380.708,3.25577e-07
0.00294819,1386.544,3.34181e-07
0.00296053,1392.03,3.42953e-07
0.00297286,1397.153,3.51889e-07
0.0029852,1401.905,3.6098e-07
0.00299753,1406.283,3.70219e-07
0.00300987,1410.288,3.79593e-07
0.0030222,1413.928,3.89089e-07
0.00303454,1417.214,3.98693e-07
0.00304687,1420.161,4.08388e-07
0.00305921,1422.787,4.18157e-07
0.00307155,1425.113,4.2798e-07
0.00308388,1427.161,4.37838e-07
0.00309622,1428.956,4.47712e-07
0.00310855,1430.521,4.57583e-07
0.00312089,1431.879,4.67432e-07
0.00313322,1433.054,4.7724e-07
0.00314556,1434.067,4.86991e-07
0.00315789,1434.937,4.9667e-07
0.00317023,1435.683,5.06263e-07
0.00318257,1436.321,5.15757e-07
0.0031949,1436.867,5.25142e-07
0.00320724,1437.334,5.34408e-07
0.00321957,1437.732,5.43547e-07
0.00323191,1438.073,5.52554e-07
0.00324424,1438.364,5.61423e-07
0.00325658,1438.614,5.7015e-07
0.00326891,1438.828,5.78734e-07
0.00328125,1439.013,5.87173e-07
0.00329359,1439.172,5.95465e-07
0.00330592,1439.311,6.0361e-07
0.00331826,1439.432,6.11611e-07
0.00333059,1439.538,6.19466e-07
0.00334293,1439.633,6.27179e-07
0.00335526,1439.717,6.34752e-07
0.00337993,1439.861,6.4948e-07
0.00340461,1439.984,6.63682e-07
0.00342928,1440.095,6.7738e-07
0.00345395,1440.2,6.90598e-07
0.00347862,1440.306,7.03357e-07
0.00350329,1440.415,7.15681e-07
0.00352796,1440.532,7.2759e-07
0.00355263,1440.661,7.39103e-07
0.00360197,1440.959,7.60993e-07
0.00365132,1441.329,7.81538e-07
0.00370066,1441.784,8.00844e-07
0.00375,1442.333,8.19002e-07
0.00384868,1443.738,8.52095e-07
0.00394737,1445.56,8.81587e-07
0.00404605,1447.802,9.07858e-07
0.00414474,1450.445,9.31213e-07
0.00434211,1456.863,9.6986e-07
0.00453947,1464.473,1.000147e-06
0.00473684,1473.066,1.023196e-06
0.00493421,1482.46,1.039836e-06
0.00513158,1492.504,1.050677e-06
0.00532895,1503.06,1.056167e-06
0.00552632,1514.004,1.056646e-06
0.00572368,1525.209,1.052376e-06
0.00592105,1536.548,1.043579e-06
0.00631579,1559.199,1.013135e-06
0.00671053,1580.763,9.70077e-07
0.00710526,1600.078,9.17918e-07
0.0075,1615.878,8.61086e-07
0.00789474,1626.774,8.04614e-07
0.00868421,1629.136,7.0799e-07
0.00907895,1617.823,6.72339e-07
0.00947368,1595.482,6.47531e-07
0.00957237,1588.139,6.42757e-07
0.00967105,1579.967,6.38657e-07
0.00986842,1561.245,6.32323e-07
0.00996711,1551.067,6.29854e-07
0.01006579,1540.528,6.2782e-07
0.01016447,1529.99,6.2616e-07
0.01026316,1519.68,6.24815e-07
0.01046053,1500.157,6.22914e-07
0.01065789,1482.35,6.21678e-07
0.01105263,1451.728,6.20543e-07
0.01144737,1425.058,6.20068e-07
0.01164474,1413.073,6.19861e-07
0.01174342,1407.824,6.19739e-07
0.01184211,1403.418,6.19595e-07
0.01194079,1400.369,6.1942e-07
0.01203947,1399.499,6.19213e-07
0.01223684,1397.56,6.18707e-07
0.01243421,1395.43,6.18117e-07
0.01263158,1393.156,6.17463e-07
0.01302632,1388.284,6.16016e-07
0.01342105,1383.209,6.14494e-07
0.01421053,1372.823,6.1141e-07
0.015,1362.517,6.08465e-07
0.01578947,1352.469,6.05739e-07
0.01657895,1342.718,6.03263e-07
0.01736842,1333.236,6.01056e-07
0.01894737,1314.97,5.97532e-07
0.02052632,1296.794,5.9485e-07
0.02210526,1278.035,5.92896e-07
0.02368421,1258.161,5.91557e-07
0.02526316,1236.759,5.90712e-07
0.02684211,1213.74,5.90241e-07
0.02842105,1190.057,5.90019e-07
0.03,1170.131,5.89937e-07
0.0315,1170.131,0.0
