N,Unnamed: 1,Unnamed: 2
0.00108553,1686.463,6.857562e-06
0.00113487,1687.156,6.967762e-06
0.00118421,1687.632,7.065338e-06
0.00123355,1687.922,7.15194e-06
0.00128289,1688.048,7.228949e-06
0.00138158,1687.87,7.357677e-06
0.00148026,1687.272,7.462229e-06
0.00157895,1686.338,7.547979e-06
0.00167763,1685.133,7.618956e-06
0.00177632,1683.709,7.678215e-06
0.001875,1682.106,7.728088e-06
0.00197368,1680.358,7.770373e-06
0.00207237,1678.493,7.806473e-06
0.00217105,1676.538,7.837487e-06
0.00226974,1674.512,7.864288e-06
0.00236842,1672.437,7.887573e-06
0.00246711,1670.329,7.907905e-06
0.00256579,1668.204,7.92574e-06
0.00266447,1666.074,7.941451e-06
0.00276316,1663.954,7.955347e-06
0.00286184,1661.853,7.967681e-06
0.00296053,1659.782,7.978666e-06
0.00305921,1657.75,7.988479e-06
0.00315789,1655.764,7.997266e-06
0.00325658,1653.832,8.005151e-06
0.00335526,1651.962,8.012234e-06
0.00355263,1648.424,8.024245e-06
0.00375,1645.16,8.034245e-06
0.00394737,1642.194,8.042654e-06
0.00414474,1639.541,8.049794e-06
0.00434211,1637.209,8.055912e-06
0.00453947,1635.205,8.0612e-06
0.00473684,1633.53,8.065798e-06
0.00513158,1631.194,8.073242e-06
0.00552632,1629.96,8.079314e-06
0.00592105,1629.719,8.084418e-06
0.00631579,1630.304,8.088816e-06
0.00671053,1631.488,8.092676e-06
0.00710526,1632.973,8.096096e-06
0.0075,1634.357,8.099121e-06
0.00789474,1635.088,8.10175e-06
0.00868421,1632.108,8.105614e-06
0.00947368,1616.893,8.107557e-06
0.00986842,1601.379,8.107634e-06
0.01026316,1578.985,8.10688e-06
0.01065789,1559.983,8.105766e-06
0.01085526,1551.359,8.105147e-06
0.01105263,1543.225,8.104493e-06
0.01115132,1539.257,8.104155e-06
0.01125,1535.34,8.103812e-06
0.01134868,1531.458,8.103463e-06
0.01144737,1527.615,8.103115e-06
0.01164474,1520.151,8.102437e-06
0.01174342,1516.86,8.102136e-06
0.01184211,1514.267,8.10188e-06
0.01203947,1513.184,8.101546e-06
0.01223684,1511.894,8.101359e-06
0.01243421,1510.448,8.101263e-06
0.01263158,1508.883,8.101221e-06
0.01302632,1505.488,8.101217e-06
0.01342105,1501.93,8.101231e-06
0.01421053,1494.633,8.101199e-06
0.015,1487.344,8.101081e-06
0.01578947,1480.199,8.100891e-06
0.01657895,1473.199,8.100637e-06
0.01736842,1466.289,8.100316e-06
0.01894737,1452.597,8.099398e-06
0.02052632,1438.417,8.098134e-06
0.02210526,1423.11,8.096386e-06
0.02368421,1406.146,8.09397e-06
0.02526316,1387.015,8.090633e-06
0.02684211,1365.323,8.086054e-06
0.02842105,1341.176,8.079927e-06
0.02921053,1328.526,8.076378e-06
0.03,1316.05,8.072521e-06
0.03075,1306.409,8.069273e-06
0.0315,1306.409,0.0
       NO2 ,,
0,300.0,0.0
2.467e-05,367.811,1.78562e-07
4.934e-05,434.126,2.15346e-07
7.401e-05,499.022,2.45635e-07
9.868e-05,562.738,2.6765e-07
0.00011102,594.294,2.74938e-07
0.00012336,625.688,2.79242e-07
0.00013569,656.957,2.80414e-07
0.00014803,688.139,2.78404e-07
0.00015419,703.715,2.76197e-07
0.00016036,719.285,2.73204e-07
0.00016653,734.855,2.69455e-07
0.0001727,750.427,2.64986e-07
0.00017887,766.008,2.59841e-07
0.00018503,781.6,2.5407e-07
0.0001912,797.208,2.47727e-07
0.00019737,812.836,2.40873e-07
0.00020354,828.488,2.3357e-07
0.0002097,844.167,2.25882e-07
0.00021587,859.877,2.17875e-07
0.00022204,875.622,2.09615e-07
0.00022821,891.404,2.01166e-07
0.00023437,907.226,1.92591e-07
0.00024671,938.995,1.75391e-07
0.00025288,954.949,1.6678e-07
0.00025905,970.952,1.58257e-07
0.00027138,1003.103,1.41743e-07
0.00028372,1035.447,1.26033e-07
0.00029605,1067.978,1.11334e-07
0.00030839,1100.676,9.7788e-08
0.00032072,1133.509,8.5471e-08
0.00033306,1166.43,7.4407e-08
0.00034539,1199.373,6.4573e-08
0.00035156,1215.821,6.0067e-08
0.00035773,1232.241,5.5851e-08
0.00037007,1264.952,4.8301e-08
0.00037623,1281.195,4.4878e-08
0.0003824,1297.343,4.1695e-08
0.00038857,1313.377,3.8738e-08
0.00039474,1329.275,3.5993e-08
0.0004009,1345.014,3.3447e-08
0.00040707,1360.571,3.1085e-08
0.00041324,1375.919,2.8896e-08
0.00041941,1391.033,2.6866e-08
0.00042558,1405.885,2.4984e-08
0.00043174,1420.45,2.3238e-08
0.00043791,1434.697,2.1617e-08
0.00044408,1448.601,2.0113e-08
0.00045025,1462.133,1.8716e-08
0.00045641,1475.268,1.7417e-08
0.00046258,1487.979,1.6211e-08
0.00046875,1500.243,1.5089e-08
0.00047492,1512.037,1.4045e-08
0.00048109,1523.343,1.3076e-08
0.00048725,1534.142,1.2174e-08
0.00049342,1544.422,1.1337e-08
0.00049959,1554.172,1.0561e-08
0.00050576,1563.385,9.841e-09
0.00051192,1572.06,9.175e-09
0.00051809,1580.197,8.561e-09
0.00052426,1587.801,7.996e-09
0.00053043,1594.882,7.477e-09
0.0005366,1601.453,7.002e-09
0.00054276,1607.53,6.57e-09
0.00054893,1613.133,6.178e-09
0.0005551,1618.283,5.824e-09
0.00056127,1623.005,5.507e-09
0.00056743,1627.323,5.223e-09
0.0005736,1631.265,4.971e-09
0.00057977,1634.857,4.75e-09
0.00058594,1638.127,4.555e-09
0.00059211,1641.101,4.387e-09
0.00059827,1643.806,4.241e-09
0.00060444,1646.266,4.117e-09
0.00061061,1648.505,4.012e-09
0.00061678,1650.545,3.924e-09
0.00062294,1652.408,3.852e-09
0.00062911,1654.111,3.794e-09
0.00063528,1655.673,3.747e-09
0.00064145,1657.108,3.711e-09
0.00064762,1658.432,3.685e-09
0.00065378,1659.658,3.666e-09
0.00065995,1660.795,3.654e-09
0.00066612,1661.855,3.649e-09
0.00067845,1663.77,3.653e-09
0.00069079,1665.47,3.671e-09
0.00070312,1666.999,3.7e-09
0.00071546,1668.389,3.736e-09
0.0007278,1669.667,3.778e-09
0.00074013,1670.85,3.823e-09
0.00075247,1671.952,3.871e-09
0.0007648,1672.985,3.921e-09
0.00077714,1673.955,3.972e-09
0.00078947,1674.869,4.024e-09
0.00080181,1675.733,4.076e-09
0.00081414,1676.549,4.129e-09
0.00082648,1677.322,4.183e-09
0.00083882,1678.053,4.236e-09
0.00085115,1678.746,4.29e-09
0.00086349,1679.401,4.345e-09
0.00087582,1680.021,4.399e-09
0.00088816,1680.608,4.454e-09
0.00091283,1681.685,4.564e-09
0.0009375,1682.647,4.675e-09
0.00096217,1683.504,4.787e-09
0.00098684,1684.263,4.9e-09
0.00101151,1684.932,5.014e-09
0.00103618,1685.519,5.129e-09
0.00108553,1686.463,5.361e-09
0.00113487,1687.156,5.598e-09
0.00118421,1687.632,5.839e-09
0.00123355,1687.922,6.084e-09
0.00128289,1688.048,6.332e-09
0.00138158,1687.87,6.838e-09
0.00148026,1687.272,7.358e-09
0.00157895,1686.338,7.892e-09
0.00167763,1685.133,8.44e-09
0.00177632,1683.709,8.999e-09
0.001875,1682.106,9.569e-09
0.00197368,1680.358,1.0149e-08
0.00207237,1678.493,1.0737e-08
0.00217105,1676.538,1.1332e-08
0.00226974,1674.512,1.1933e-08
0.00236842,1672.437,1.2539e-08
0.00246711,1670.329,1.3147e-08
0.00256579,1668.204,1.3757e-08
0.00266447,1666.074,1.4366e-08
0.00276316,1663.954,1.4974e-08
0.00286184,1661.853,1.5579e-08
0.00296053,1659.782,1.618e-08
0.00305921,1657.75,1.6774e-08
0.00315789,1655.764,1.736e-08
0.00325658,1653.832,1.7937e-08
0.00335526,1651.962,1.8502e-08
0.00355263,1648.424,1.959e-08
0.00375,1645.16,2.0624e-08
0.00394737,1642.194,2.1597e-08
0.00414474,1639.541,2.2503e-08
0.00434211,1637.209,2.3334e-08
0.00453947,1635.205,2.4087e-08
0.00473684,1633.53,2.4755e-08
0.00513158,1631.194,2.5816e-08
0.00552632,1629.96,2.6567e-08
0.00592105,1629.719,2.7024e-08
0.00631579,1630.304,2.722e-08
0.00671053,1631.488,2.7201e-08
0.00710526,1632.973,2.7024e-08
0.0075,1634.357,2.6761e-08
0.00789474,1635.088,2.65e-08
0.00868421,1632.108,2.6357e-08
0.00947368,1616.893,2.7549e-08
0.00986842,1601.379,2.9076e-08
0.01026316,1578.985,3.1581e-08
0.01065789,1559.983,3.4411e-08
0.01085526,1551.359,3.5861e-08
0.01105263,1543.225,3.7325e-08
0.01115132,1539.257,3.806e-08
0.01125,1535.34,3.8797e-08
0.01134868,1531.458,3.9534e-08
0.01144737,1527.615,4.0264e-08
0.01164474,1520.151,4.1682e-08
0.01174342,1516.86,4.2326e-08
0.01184211,1514.267,4.2893e-08
0.01203947,1513.184,4.3727e-08
0.01223684,1511.894,4.4309e-08
0.01243421,1510.448,4.4727e-08
0.01263158,1508.883,4.5043e-08
0.01302632,1505.488,4.5491e-08
0.01342105,1501.93,4.586e-08
0.01421053,1494.633,4.6549e-08
0.015,1487.344,4.7253e-08
0.01578947,1480.199,4.7978e-08
0.01657895,1473.199,4.8731e-08
0.01736842,1466.289,4.9528e-08
0.01894737,1452.597,5.1388e-08
0.02052632,1438.417,5.3661e-08
0.02210526,1423.11,5.6588e-08
0.02368421,1406.146,6.0471e-08
0.02526316,1387.015,6.571e-08
0.02684211,1365.323,7.2813e-08
0.02842105,1341.176,8.2269e-08
0.02921053,1328.526,8.7745e-08
0.03,1316.05,9.3735e-08
0.03075,1306.409,9.8865e-08
0.0315,1306.409,0.0
       N2O ,,
0,300.0,0.0
2.467e-05,367.811,6.339e-09
4.934e-05,434.126,8.276e-09
7.401e-05,499.022,1.0558e-08
9.868e-05,562.738,1.3225e-08
0.00011102,594.294,1.4766e-08
0.00012336,625.688,1.6432e-08
0.00013569,656.957,1.8232e-08
0.00014803,688.139,2.0173e-08
0.00015419,703.715,2.1211e-08
0.00016036,719.285,2.2288e-08
0.00016653,734.855,2.3407e-08
0.0001727,750.427,2.4567e-08
0.00017887,766.008,2.5771e-08
0.00018503,781.6,2.7018e-08
0.0001912,797.208,2.8311e-08
0.00019737,812.836,2.9651e-08
0.00020354,828.488,3.1037e-08
0.0002097,844.167,3.2473e-08
0.00021587,859.877,3.3958e-08
0.00022204,875.622,3.5495e-08
0.00022821,891.404,3.7084e-08
0.00023437,907.226,3.8726e-08
0.00024671,938.995,4.2143e-08
0.00025288,954.949,4.395e-08
0.00025905,970.952,4.5815e-08
0.00027138,1003.103,4.9691e-08
0.00028372,1035.447,5.3807e-08
0.00029605,1067.978,5.817e-08
0.00030839,1100.676,6.2792e-08
0.00032072,1133.509,6.7682e-08
0.00033306,1166.43,7.2849e-08
0.00034539,1199.373,7.8303e-08
0.00035156,1215.821,8.116e-08
0.00035773,1232.241,8.4096e-08
0.00037007,1264.952,9.0161e-08
0.00037623,1281.195,9.3332e-08
0.0003824,1297.343,9.6586e-08
0.00038857,1313.377,9.9922e-08
0.00039474,1329.275,1.03342e-07
0.0004009,1345.014,1.06848e-07
0.00040707,1360.571,1.1044e-07
0.00041324,1375.919,1.14119e-07
0.00041941,1391.033,1.17886e-07
0.00042558,1405.885,1.21742e-07
0.00043174,1420.45,1.25687e-07
0.00043791,1434.697,1.29723e-07
0.00044408,1448.601,1.3385e-07
0.00045025,1462.133,1.38069e-07
0.00045641,1475.268,1.4238e-07
0.00046258,1487.979,1.46782e-07
0.00046875,1500.243,1.51277e-07
0.00047492,1512.037,1.55863e-07
0.00048109,1523.343,1.60539e-07
0.00048725,1534.142,1.65304e-07
0.00049342,1544.422,1.70157e-07
0.00049959,1554.172,1.75094e-07
0.00050576,1563.385,1.80112e-07
0.00051192,1572.06,1.85208e-07
0.00051809,1580.197,1.90376e-07
0.00052426,1587.801,1.9561e-07
0.00053043,1594.882,2.00905e-07
0.0005366,1601.453,2.06251e-07
0.00054276,1607.53,2.11642e-07
0.00054893,1613.133,2.17067e-07
0.0005551,1618.283,2.22517e-07
0.00056127,1623.005,2.27982e-07
0.00056743,1627.323,2.3345e-07
0.0005736,1631.265,2.3891e-07
0.00057977,1634.857,2.44352e-07
0.00058594,1638.127,2.49763e-07
0.00059211,1641.101,2.55134e-07
0.00059827,1643.806,2.60452e-07
0.00060444,1646.266,2.65709e-07
0.00061061,1648.505,2.70894e-07
0.00061678,1650.545,2.75999e-07
0.00062294,1652.408,2.81016e-07
0.00062911,1654.111,2.85938e-07
0.00063528,1655.673,2.90758e-07
0.00064145,1657.108,2.95471e-07
0.00064762,1658.432,3.00072e-07
0.00065378,1659.658,3.04558e-07
0.00065995,1660.795,3.08927e-07
0.00066612,1661.855,3.13176e-07
0.00067845,1663.77,3.21308e-07
0.00069079,1665.47,3.28964e-07
0.00070312,1666.999,3.36151e-07
0.00071546,1668.389,3.42885e-07
0.0007278,1669.667,3.49188e-07
0.00074013,1670.85,3.55082e-07
0.00075247,1671.952,3.60595e-07
0.0007648,1672.985,3.65755e-07
0.00077714,1673.955,3.7059e-07
0.00078947,1674.869,3.75127e-07
0.00080181,1675.733,3.79392e-07
0.00081414,1676.549,3.83412e-07
0.00082648,1677.322,3.8721e-07
0.00083882,1678.053,3.90808e-07
0.00085115,1678.746,3.94227e-07
0.00086349,1679.401,3.97485e-07
0.00087582,1680.021,4.00601e-07
0.00088816,1680.608,4.03588e-07
0.00091283,1681.685,4.09223e-07
0.0009375,1682.647,4.14513e-07
0.00096217,1683.504,4.19533e-07
0.00098684,1684.263,4.24346e-07
0.00101151,1684.932,4.29e-07
0.00103618,1685.519,4.33535e-07
0.00108553,1686.463,4.42335e-07
0.00113487,1687.156,4.50948e-07
0.00118421,1687.632,4.59466e-07
0.00123355,1687.922,4.67937e-07
0.00128289,1688.048,4.76382e-07
0.00138158,1687.87,4.93212e-07
0.00148026,1687.272,5.0992e-07
0.00157895,1686.338,5.26416e-07
0.00167763,1685.133,5.42595e-07
0.00177632,1683.709,5.58366e-07
0.001875,1682.106,5.73647e-07
0.00197368,1680.358,5.88373e-07
0.00207237,1678.493,6.02494e-07
0.00217105,1676.538,6.15973e-07
0.00226974,1674.512,6.28783e-07
0.00236842,1672.437,6.40911e-07
0.00246711,1670.329,6.52347e-07
0.00256579,1668.204,6.63093e-07
0.00266447,1666.074,6.73154e-07
0.00276316,1663.954,6.8254e-07
0.00286184,1661.853,6.91265e-07
0.00296053,1659.782,6.99343e-07
0.00305921,1657.75,7.06792e-07
0.00315789,1655.764,7.13628e-07
0.00325658,1653.832,7.19867e-07
0.00335526,1651.962,7.25518e-07
0.00355263,1648.424,7.35077e-07
0.00375,1645.16,7.42753e-07
0.00394737,1642.194,7.48704e-07
0.00414474,1639.541,7.53078e-07
0.00434211,1637.209,7.56004e-07
0.00453947,1635.205,7.57595e-07
0.00473684,1633.53,7.57936e-07
0.00513158,1631.194,7.54972e-07
0.00552632,1629.96,7.48541e-07
0.00592105,1629.719,7.39139e-07
0.00631579,1630.304,7.272e-07
0.00671053,1631.488,7.13139e-07
0.00710526,1632.973,6.97395e-07
0.0075,1634.357,6.80489e-07
0.00789474,1635.088,6.631e-07
0.00868421,1632.108,6.29764e-07
0.00947368,1616.893,6.03638e-07
0.00986842,1601.379,5.94123e-07
0.01026316,1578.985,5.87749e-07
0.01065789,1559.983,5.83229e-07
0.01085526,1551.359,5.81364e-07
0.01105263,1543.225,5.79756e-07
0.01115132,1539.257,5.79027e-07
0.01125,1535.34,5.78351e-07
0.01134868,1531.458,5.7772e-07
0.01144737,1527.615,5.77128e-07
0.01164474,1520.151,5.7603e-07
0.01174342,1516.86,5.75482e-07
0.01184211,1514.267,5.74918e-07
0.01203947,1513.184,5.73689e-07
0.01223684,1511.894,5.72367e-07
0.01243421,1510.448,5.70976e-07
0.01263158,1508.883,5.69531e-07
0.01302632,1505.488,5.66519e-07
0.01342105,1501.93,5.63445e-07
0.01421053,1494.633,5.57281e-07
0.015,1487.344,5.51265e-07
0.01578947,1480.199,5.45482e-07
0.01657895,1473.199,5.39982e-07
0.01736842,1466.289,5.34814e-07
0.01894737,1452.597,5.25793e-07
0.02052632,1438.417,5.18173e-07
0.02210526,1423.11,5.1197e-07
0.02368421,1406.146,5.07159e-07
0.02526316,1387.015,5.03663e-07
0.02684211,1365.323,5.01341e-07
0.02842105,1341.176,4.99964e-07
0.02921053,1328.526,4.99477e-07
0.03,1316.05,4.99145e-07
0.03075,1306.409,4.98948e-07
0.0315,1306.409,0.0
