N,Unnamed: 1,Unnamed: 2
0.00108553,1686.463,6.316288e-06
0.00113487,1687.156,6.421385e-06
0.00118421,1687.632,6.514547e-06
0.00123355,1687.922,6.597326e-06
0.00128289,1688.048,6.671022e-06
0.00138158,1687.87,6.794436e-06
0.00148026,1687.272,6.894911e-06
0.00157895,1686.338,6.977512e-06
0.00167763,1685.133,7.046045e-06
0.00177632,1683.709,7.103394e-06
0.001875,1682.106,7.151768e-06
0.00197368,1680.358,7.192873e-06
0.00207237,1678.493,7.228038e-06
0.00217105,1676.538,7.25831e-06
0.00226974,1674.512,7.28452e-06
0.00236842,1672.437,7.307333e-06
0.00246711,1670.329,7.327288e-06
0.00256579,1668.204,7.344821e-06
0.00266447,1666.074,7.360291e-06
0.00276316,1663.954,7.373993e-06
0.00286184,1661.853,7.386174e-06
0.00296053,1659.782,7.397037e-06
0.00305921,1657.75,7.406754e-06
0.00315789,1655.764,7.415466e-06
0.00325658,1653.832,7.423294e-06
0.00335526,1651.962,7.430334e-06
0.00355263,1648.424,7.442297e-06
0.00375,1645.16,7.452273e-06
0.00394737,1642.194,7.460674e-06
0.00414474,1639.541,7.467815e-06
0.00434211,1637.209,7.47394e-06
0.00453947,1635.205,7.479234e-06
0.00473684,1633.53,7.48384e-06
0.00513158,1631.194,7.491294e-06
0.00552632,1629.96,7.497361e-06
0.00592105,1629.719,7.502443e-06
0.00631579,1630.304,7.506806e-06
0.00671053,1631.488,7.510619e-06
0.00710526,1632.973,7.513984e-06
0.0075,1634.357,7.516954e-06
0.00789474,1635.088,7.519531e-06
0.00868421,1632.108,7.523338e-06
0.00947368,1616.893,7.525328e-06
0.00986842,1601.379,7.525489e-06
0.01026316,1578.985,7.524878e-06
0.01065789,1559.983,7.523927e-06
0.01085526,1551.359,7.523392e-06
0.01105263,1543.225,7.522822e-06
0.01115132,1539.257,7.522527e-06
0.01125,1535.34,7.522226e-06
0.01134868,1531.458,7.52192e-06
0.01144737,1527.615,7.521614e-06
0.01164474,1520.151,7.521017e-06
0.01174342,1516.86,7.520753e-06
0.01184211,1514.267,7.52053e-06
0.01203947,1513.184,7.520249e-06
0.01223684,1511.894,7.520101e-06
0.01243421,1510.448,7.520036e-06
0.01263158,1508.883,7.520019e-06
0.01302632,1505.488,7.520056e-06
0.01342105,1501.93,7.520106e-06
0.01421053,1494.633,7.520137e-06
0.015,1487.344,7.52008e-06
0.01578947,1480.199,7.519947e-06
0.01657895,1473.199,7.519749e-06
0.01736842,1466.289,7.519483e-06
0.01894737,1452.597,7.518683e-06
0.02052632,1438.417,7.51755e-06
0.02210526,1423.11,7.515963e-06
0.02368421,1406.146,7.513749e-06
0.02526316,1387.015,7.510678e-06
0.02684211,1365.323,7.506449e-06
0.02842105,1341.176,7.500781e-06
0.02921053,1328.526,7.497496e-06
0.03,1316.05,7.493924e-06
0.03075,1306.409,7.490915e-06
0.0315,1306.409,0.0
NO2,,
0,300,0.0
2.467e-05,367.811,1.07284e-07
4.934e-05,434.126,1.29266e-07
7.401e-05,499.022,1.47311e-07
9.868e-05,562.738,1.60363e-07
0.00011102,594.294,1.64651e-07
0.00012336,625.688,1.67148e-07
0.00013569,656.957,1.67768e-07
0.00014803,688.139,1.66484e-07
0.00015419,703.715,1.65123e-07
0.00016036,719.285,1.63294e-07
0.00016653,734.855,1.61014e-07
0.0001727,750.427,1.58304e-07
0.00017887,766.008,1.55192e-07
0.00018503,781.6,1.51708e-07
0.0001912,797.208,1.47885e-07
0.00019737,812.836,1.43758e-07
0.00020354,828.488,1.39365e-07
0.0002097,844.167,1.34745e-07
0.00021587,859.877,1.29937e-07
0.00022204,875.622,1.24981e-07
0.00022821,891.404,1.19914e-07
0.00023437,907.226,1.14775e-07
0.00024671,938.995,1.04475e-07
0.00025288,954.949,9.9322e-08
0.00025905,970.952,9.4224e-08
0.00027138,1003.103,8.4353e-08
0.00028372,1035.447,7.4969e-08
0.00029605,1067.978,6.6196e-08
0.00030839,1100.676,5.8116e-08
0.00032072,1133.509,5.0775e-08
0.00033306,1166.43,4.4183e-08
0.00034539,1199.373,3.8328e-08
0.00035156,1215.821,3.5646e-08
0.00035773,1232.241,3.3137e-08
0.00037007,1264.952,2.8647e-08
0.00037623,1281.195,2.6612e-08
0.0003824,1297.343,2.472e-08
0.00038857,1313.377,2.2963e-08
0.00039474,1329.275,2.1332e-08
0.0004009,1345.014,1.982e-08
0.00040707,1360.571,1.8418e-08
0.00041324,1375.919,1.7119e-08
0.00041941,1391.033,1.5914e-08
0.00042558,1405.885,1.4797e-08
0.00043174,1420.45,1.3761e-08
0.00043791,1434.697,1.2801e-08
0.00044408,1448.601,1.1909e-08
0.00045025,1462.133,1.1081e-08
0.00045641,1475.268,1.0311e-08
0.00046258,1487.979,9.596e-09
0.00046875,1500.243,8.932e-09
0.00047492,1512.037,8.314e-09
0.00048109,1523.343,7.74e-09
0.00048725,1534.142,7.206e-09
0.00049342,1544.422,6.711e-09
0.00049959,1554.172,6.252e-09
0.00050576,1563.385,5.826e-09
0.00051192,1572.06,5.432e-09
0.00051809,1580.197,5.069e-09
0.00052426,1587.801,4.735e-09
0.00053043,1594.882,4.428e-09
0.0005366,1601.453,4.147e-09
0.00054276,1607.53,3.892e-09
0.00054893,1613.133,3.66e-09
0.0005551,1618.283,3.451e-09
0.00056127,1623.005,3.263e-09
0.00056743,1627.323,3.096e-09
0.0005736,1631.265,2.947e-09
0.00057977,1634.857,2.816e-09
0.00058594,1638.127,2.702e-09
0.00059211,1641.101,2.602e-09
0.00059827,1643.806,2.516e-09
0.00060444,1646.266,2.443e-09
0.00061061,1648.505,2.381e-09
0.00061678,1650.545,2.33e-09
0.00062294,1652.408,2.288e-09
0.00062911,1654.111,2.253e-09
0.00063528,1655.673,2.226e-09
0.00064145,1657.108,2.205e-09
0.00064762,1658.432,2.19e-09
0.00065378,1659.658,2.18e-09
0.00065995,1660.795,2.173e-09
0.00066612,1661.855,2.17e-09
0.00067845,1663.77,2.174e-09
0.00069079,1665.47,2.186e-09
0.00070312,1666.999,2.204e-09
0.00071546,1668.389,2.227e-09
0.0007278,1669.667,2.252e-09
0.00074013,1670.85,2.28e-09
0.00075247,1671.952,2.31e-09
0.0007648,1672.985,2.34e-09
0.00077714,1673.955,2.372e-09
0.00078947,1674.869,2.404e-09
0.00080181,1675.733,2.436e-09
0.00081414,1676.549,2.468e-09
0.00082648,1677.322,2.501e-09
0.00083882,1678.053,2.534e-09
0.00085115,1678.746,2.567e-09
0.00086349,1679.401,2.6e-09
0.00087582,1680.021,2.634e-09
0.00088816,1680.608,2.667e-09
0.00091283,1681.685,2.734e-09
0.0009375,1682.647,2.802e-09
0.00096217,1683.504,2.871e-09
0.00098684,1684.263,2.94e-09
0.00101151,1684.932,3.009e-09
0.00103618,1685.519,3.079e-09
0.00108553,1686.463,3.221e-09
0.00113487,1687.156,3.365e-09
0.00118421,1687.632,3.511e-09
0.00123355,1687.922,3.66e-09
0.00128289,1688.048,3.811e-09
0.00138158,1687.87,4.118e-09
0.00148026,1687.272,4.434e-09
0.00157895,1686.338,4.759e-09
0.00167763,1685.133,5.091e-09
0.00177632,1683.709,5.43e-09
0.001875,1682.106,5.776e-09
0.00197368,1680.358,6.127e-09
0.00207237,1678.493,6.484e-09
0.00217105,1676.538,6.845e-09
0.00226974,1674.512,7.209e-09
0.00236842,1672.437,7.576e-09
0.00246711,1670.329,7.945e-09
0.00256579,1668.204,8.315e-09
0.00266447,1666.074,8.684e-09
0.00276316,1663.954,9.053e-09
0.00286184,1661.853,9.42e-09
0.00296053,1659.782,9.784e-09
0.00305921,1657.75,1.0144e-08
0.00315789,1655.764,1.0499e-08
0.00325658,1653.832,1.0849e-08
0.00335526,1651.962,1.1191e-08
0.00355263,1648.424,1.185e-08
0.00375,1645.16,1.2477e-08
0.00394737,1642.194,1.3067e-08
0.00414474,1639.541,1.3616e-08
0.00434211,1637.209,1.412e-08
0.00453947,1635.205,1.4576e-08
0.00473684,1633.53,1.4981e-08
0.00513158,1631.194,1.5624e-08
0.00552632,1629.96,1.608e-08
0.00592105,1629.719,1.6357e-08
0.00631579,1630.304,1.6476e-08
0.00671053,1631.488,1.6465e-08
0.00710526,1632.973,1.6359e-08
0.0075,1634.357,1.62e-08
0.00789474,1635.088,1.6042e-08
0.00868421,1632.108,1.5956e-08
0.00947368,1616.893,1.6678e-08
0.00986842,1601.379,1.7603e-08
0.01026316,1578.985,1.9119e-08
0.01065789,1559.983,2.0833e-08
0.01085526,1551.359,2.1711e-08
0.01105263,1543.225,2.2597e-08
0.01115132,1539.257,2.3042e-08
0.01125,1535.34,2.3489e-08
0.01134868,1531.458,2.3935e-08
0.01144737,1527.615,2.4377e-08
0.01164474,1520.151,2.5235e-08
0.01174342,1516.86,2.5625e-08
0.01184211,1514.267,2.5969e-08
0.01203947,1513.184,2.6474e-08
0.01223684,1511.894,2.6826e-08
0.01243421,1510.448,2.7079e-08
0.01263158,1508.883,2.7271e-08
0.01302632,1505.488,2.7542e-08
0.01342105,1501.93,2.7766e-08
0.01421053,1494.633,2.8183e-08
0.015,1487.344,2.8609e-08
0.01578947,1480.199,2.9049e-08
0.01657895,1473.199,2.9505e-08
0.01736842,1466.289,2.9987e-08
0.01894737,1452.597,3.1113e-08
0.02052632,1438.417,3.249e-08
0.02210526,1423.11,3.4262e-08
0.02368421,1406.146,3.6613e-08
0.02526316,1387.015,3.9786e-08
0.02684211,1365.323,4.4087e-08
0.02842105,1341.176,4.9812e-08
0.02921053,1328.526,5.3128e-08
0.03,1316.05,5.6755e-08
0.03075,1306.409,5.9861e-08
0.0315,1306.409,0.0
,       N2O ,
0,300,0.0
2.467e-05,367.811,3.981e-09
4.934e-05,434.126,5.193e-09
7.401e-05,499.022,6.618e-09
9.868e-05,562.738,8.283e-09
0.00011102,594.294,9.243e-09
0.00012336,625.688,1.0281e-08
0.00013569,656.957,1.1402e-08
0.00014803,688.139,1.2609e-08
0.00015419,703.715,1.3255e-08
0.00016036,719.285,1.3925e-08
0.00016653,734.855,1.462e-08
0.0001727,750.427,1.5341e-08
0.00017887,766.008,1.6089e-08
0.00018503,781.6,1.6863e-08
0.0001912,797.208,1.7666e-08
0.00019737,812.836,1.8497e-08
0.00020354,828.488,1.9358e-08
0.0002097,844.167,2.0248e-08
0.00021587,859.877,2.1169e-08
0.00022204,875.622,2.2122e-08
0.00022821,891.404,2.3106e-08
0.00023437,907.226,2.4123e-08
0.00024671,938.995,2.624e-08
0.00025288,954.949,2.7359e-08
0.00025905,970.952,2.8513e-08
0.00027138,1003.103,3.0911e-08
0.00028372,1035.447,3.3455e-08
0.00029605,1067.978,3.6152e-08
0.00030839,1100.676,3.9008e-08
0.00032072,1133.509,4.2027e-08
0.00033306,1166.43,4.5216e-08
0.00034539,1199.373,4.8581e-08
0.00035156,1215.821,5.0344e-08
0.00035773,1232.241,5.2155e-08
0.00037007,1264.952,5.5895e-08
0.00037623,1281.195,5.7851e-08
0.0003824,1297.343,5.9857e-08
0.00038857,1313.377,6.1914e-08
0.00039474,1329.275,6.4023e-08
0.0004009,1345.014,6.6184e-08
0.00040707,1360.571,6.8399e-08
0.00041324,1375.919,7.0667e-08
0.00041941,1391.033,7.299e-08
0.00042558,1405.885,7.5368e-08
0.00043174,1420.45,7.7802e-08
0.00043791,1434.697,8.0293e-08
0.00044408,1448.601,8.284e-08
0.00045025,1462.133,8.5444e-08
0.00045641,1475.268,8.8106e-08
0.00046258,1487.979,9.0826e-08
0.00046875,1500.243,9.3604e-08
0.00047492,1512.037,9.6439e-08
0.00048109,1523.343,9.9332e-08
0.00048725,1534.142,1.02281e-07
0.00049342,1544.422,1.05286e-07
0.00049959,1554.172,1.08344e-07
0.00050576,1563.385,1.11455e-07
0.00051192,1572.06,1.14616e-07
0.00051809,1580.197,1.17823e-07
0.00052426,1587.801,1.21074e-07
0.00053043,1594.882,1.24364e-07
0.0005366,1601.453,1.27688e-07
0.00054276,1607.53,1.31042e-07
0.00054893,1613.133,1.3442e-07
0.0005551,1618.283,1.37816e-07
0.00056127,1623.005,1.41224e-07
0.00056743,1627.323,1.44636e-07
0.0005736,1631.265,1.48045e-07
0.00057977,1634.857,1.51446e-07
0.00058594,1638.127,1.5483e-07
0.00059211,1641.101,1.58192e-07
0.00059827,1643.806,1.61523e-07
0.00060444,1646.266,1.64819e-07
0.00061061,1648.505,1.68072e-07
0.00061678,1650.545,1.71278e-07
0.00062294,1652.408,1.74431e-07
0.00062911,1654.111,1.77527e-07
0.00063528,1655.673,1.80562e-07
0.00064145,1657.108,1.83532e-07
0.00064762,1658.432,1.86434e-07
0.00065378,1659.658,1.89266e-07
0.00065995,1660.795,1.92026e-07
0.00066612,1661.855,1.94713e-07
0.00067845,1663.77,1.99863e-07
0.00069079,1665.47,2.04721e-07
0.00070312,1666.999,2.09289e-07
0.00071546,1668.389,2.13577e-07
0.0007278,1669.667,2.17597e-07
0.00074013,1670.85,2.21363e-07
0.00075247,1671.952,2.24892e-07
0.0007648,1672.985,2.28201e-07
0.00077714,1673.955,2.31306e-07
0.00078947,1674.869,2.34224e-07
0.00080181,1675.733,2.36972e-07
0.00081414,1676.549,2.39564e-07
0.00082648,1677.322,2.42017e-07
0.00083882,1678.053,2.44343e-07
0.00085115,1678.746,2.46556e-07
0.00086349,1679.401,2.48666e-07
0.00087582,1680.021,2.50686e-07
0.00088816,1680.608,2.52624e-07
0.00091283,1681.685,2.56282e-07
0.0009375,1682.647,2.59717e-07
0.00096217,1683.504,2.62977e-07
0.00098684,1684.263,2.66102e-07
0.00101151,1684.932,2.69123e-07
0.00103618,1685.519,2.72064e-07
0.00108553,1686.463,2.77762e-07
0.00113487,1687.156,2.8333e-07
0.00118421,1687.632,2.88825e-07
0.00123355,1687.922,2.9428e-07
0.00128289,1688.048,2.99711e-07
0.00138158,1687.87,3.10511e-07
0.00148026,1687.272,3.21213e-07
0.00157895,1686.338,3.31764e-07
0.00167763,1685.133,3.42103e-07
0.00177632,1683.709,3.52172e-07
0.001875,1682.106,3.61923e-07
0.00197368,1680.358,3.71316e-07
0.00207237,1678.493,3.8032e-07
0.00217105,1676.538,3.88911e-07
0.00226974,1674.512,3.97075e-07
0.00236842,1672.437,4.04803e-07
0.00246711,1670.329,4.12089e-07
0.00256579,1668.204,4.18935e-07
0.00266447,1666.074,4.25344e-07
0.00276316,1663.954,4.31323e-07
0.00286184,1661.853,4.3688e-07
0.00296053,1659.782,4.42026e-07
0.00305921,1657.75,4.46772e-07
0.00315789,1655.764,4.51128e-07
0.00325658,1653.832,4.55103e-07
0.00335526,1651.962,4.58705e-07
0.00355263,1648.424,4.648e-07
0.00375,1645.16,4.69698e-07
0.00394737,1642.194,4.73499e-07
0.00414474,1639.541,4.76298e-07
0.00434211,1637.209,4.78178e-07
0.00453947,1635.205,4.79209e-07
0.00473684,1633.53,4.79446e-07
0.00513158,1631.194,4.77606e-07
0.00552632,1629.96,4.73565e-07
0.00592105,1629.719,4.67639e-07
0.00631579,1630.304,4.60102e-07
0.00671053,1631.488,4.5122e-07
0.00710526,1632.973,4.41269e-07
0.0075,1634.357,4.30582e-07
0.00789474,1635.088,4.19586e-07
0.00868421,1632.108,3.98504e-07
0.00947368,1616.893,3.81982e-07
0.00986842,1601.379,3.75965e-07
0.01026316,1578.985,3.71936e-07
0.01065789,1559.983,3.69079e-07
0.01085526,1551.359,3.67901e-07
0.01105263,1543.225,3.66886e-07
0.01115132,1539.257,3.66425e-07
0.01125,1535.34,3.65998e-07
0.01134868,1531.458,3.656e-07
0.01144737,1527.615,3.65226e-07
0.01164474,1520.151,3.64533e-07
0.01174342,1516.86,3.64187e-07
0.01184211,1514.267,3.6383e-07
0.01203947,1513.184,3.63054e-07
0.01223684,1511.894,3.62219e-07
0.01243421,1510.448,3.61339e-07
0.01263158,1508.883,3.60426e-07
0.01302632,1505.488,3.58522e-07
0.01342105,1501.93,3.56578e-07
0.01421053,1494.633,3.5268e-07
0.015,1487.344,3.48875e-07
0.01578947,1480.199,3.45217e-07
0.01657895,1473.199,3.41738e-07
0.01736842,1466.289,3.38469e-07
0.01894737,1452.597,3.32762e-07
0.02052632,1438.417,3.27942e-07
0.02210526,1423.11,3.24018e-07
0.02368421,1406.146,3.20974e-07
0.02526316,1387.015,3.18762e-07
0.02684211,1365.323,3.17294e-07
0.02842105,1341.176,3.16423e-07
0.02921053,1328.526,3.16115e-07
0.03,1316.05,3.15905e-07
0.03075,1306.409,3.15781e-07
0.0315,1306.409,0.0
